,ShiftDate,ClinicName,ClinicCity,ClinicState,ShiftID,ShiftStart,ShiftEnd,DoctorFullName,HoursWorked
7820,2008-07-27,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
7821,2008-07-27,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
7822,2008-07-27,Redmond,Redmond,WA,2,01:00:00,21:00:00,No Doctor,20
7823,2008-07-28,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
7824,2008-07-28,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
7825,2008-07-28,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7826,2008-07-28,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7827,2008-07-28,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7828,2008-07-28,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7829,2008-07-29,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
7830,2008-07-29,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
7831,2008-07-29,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7832,2008-07-29,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
7833,2008-07-29,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
7834,2008-07-29,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7835,2008-07-30,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kelly Steiner,20
7836,2008-07-30,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
7837,2008-07-30,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Alan Frintu,20
7838,2008-07-30,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
7839,2008-07-30,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
7840,2008-07-30,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7841,2008-07-31,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7842,2008-07-31,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7843,2008-07-31,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
7844,2008-07-31,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
7845,2008-07-31,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
7846,2008-07-31,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7847,2008-08-01,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7848,2008-08-01,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7849,2008-08-01,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
7850,2008-08-01,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7851,2008-08-01,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
7852,2008-08-01,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7853,2008-08-02,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
7854,2008-08-02,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
7855,2008-08-02,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Alan Frintu,20
7856,2008-08-02,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
7857,2008-08-02,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
7858,2008-08-02,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
7859,2008-08-03,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
7860,2008-08-03,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
7861,2008-08-03,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7862,2008-08-03,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
7863,2008-08-03,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
7864,2008-08-03,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7865,2008-08-04,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
7866,2008-08-04,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
7867,2008-08-04,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
7868,2008-08-04,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7869,2008-08-04,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
7870,2008-08-04,Redmond,Redmond,WA,2,01:00:00,21:00:00,No Doctor,20
7871,2008-08-05,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Michael John Greer,20
7872,2008-08-05,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
7873,2008-08-05,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7874,2008-08-05,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7875,2008-08-05,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
7876,2008-08-05,Redmond,Redmond,WA,2,01:00:00,21:00:00,George Abercrombie,20
7877,2008-08-06,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7878,2008-08-06,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
7879,2008-08-06,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
7880,2008-08-06,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
7881,2008-08-06,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
7882,2008-08-06,Redmond,Redmond,WA,2,01:00:00,21:00:00,Michael John Greer,20
7883,2008-08-07,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7884,2008-08-07,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
7885,2008-08-07,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
7886,2008-08-07,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
7887,2008-08-07,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7888,2008-08-07,Redmond,Redmond,WA,2,01:00:00,21:00:00,Michael John Greer,20
7889,2008-08-08,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
7890,2008-08-08,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7891,2008-08-08,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7892,2008-08-08,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Laura German,20
7893,2008-08-08,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7894,2008-08-08,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7895,2008-08-09,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7896,2008-08-09,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
7897,2008-08-09,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7898,2008-08-09,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7899,2008-08-09,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
7900,2008-08-09,Redmond,Redmond,WA,2,01:00:00,21:00:00,Laura German,20
7901,2008-08-10,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,George Abercrombie,20
7902,2008-08-10,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
7903,2008-08-10,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,No Doctor,20
7904,2008-08-10,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7905,2008-08-10,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7906,2008-08-10,Redmond,Redmond,WA,2,01:00:00,21:00:00,Laura German,20
7907,2008-08-11,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7908,2008-08-11,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
7909,2008-08-11,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
7910,2008-08-11,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
7911,2008-08-11,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7912,2008-08-11,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7913,2008-08-12,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,George Abercrombie,20
7914,2008-08-12,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
7915,2008-08-12,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,No Doctor,20
7916,2008-08-12,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7917,2008-08-12,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7918,2008-08-12,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7919,2008-08-13,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Mihail Kim,20
7920,2008-08-13,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
7921,2008-08-13,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7922,2008-08-13,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
7923,2008-08-13,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
7924,2008-08-13,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
7925,2008-08-14,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7926,2008-08-14,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7927,2008-08-14,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
7928,2008-08-14,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,George Abercrombie,20
7929,2008-08-14,Redmond,Redmond,WA,1,09:00:00,05:00:00,Robert Hodges,20
7930,2008-08-14,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7931,2008-08-15,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
7932,2008-08-15,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
7933,2008-08-15,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
7934,2008-08-15,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7935,2008-08-15,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
7936,2008-08-15,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7937,2008-08-16,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Mihail Kim,20
7938,2008-08-16,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
7939,2008-08-16,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7940,2008-08-16,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7941,2008-08-16,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7942,2008-08-16,Redmond,Redmond,WA,2,01:00:00,21:00:00,Alan Frintu,20
7943,2008-08-17,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Michael John Greer,20
7944,2008-08-17,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7945,2008-08-17,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,No Doctor,20
7946,2008-08-17,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
7947,2008-08-17,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
7948,2008-08-17,Redmond,Redmond,WA,2,01:00:00,21:00:00,Michael John Greer,20
7949,2008-08-18,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7950,2008-08-18,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
7951,2008-08-18,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
7952,2008-08-18,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7953,2008-08-18,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7954,2008-08-18,Redmond,Redmond,WA,2,01:00:00,21:00:00,Robert Hodges,20
7955,2008-08-19,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Rudolph Ison,20
7956,2008-08-19,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Alan Frintu,20
7957,2008-08-19,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
7958,2008-08-19,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
7959,2008-08-19,Redmond,Redmond,WA,1,09:00:00,05:00:00,Alan Frintu,20
7960,2008-08-19,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
7961,2008-08-20,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
7962,2008-08-20,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Alan Frintu,20
7963,2008-08-20,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
7964,2008-08-20,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
7965,2008-08-20,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7966,2008-08-20,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
7967,2008-08-21,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7968,2008-08-21,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7969,2008-08-21,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7970,2008-08-21,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
7971,2008-08-21,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7972,2008-08-21,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kelly Steiner,20
7973,2008-08-22,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Michael John Greer,20
7974,2008-08-22,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
7975,2008-08-22,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Robert Hodges,20
7976,2008-08-22,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
7977,2008-08-22,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
7978,2008-08-22,Redmond,Redmond,WA,2,01:00:00,21:00:00,Alan Frintu,20
7979,2008-08-23,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7980,2008-08-23,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,No Doctor,20
7981,2008-08-23,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
7982,2008-08-23,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Mihail Kim,20
7983,2008-08-23,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kelly Steiner,20
7984,2008-08-23,Redmond,Redmond,WA,2,01:00:00,21:00:00,Robert Hodges,20
7985,2008-08-24,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
7986,2008-08-24,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
7987,2008-08-24,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7988,2008-08-24,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
7989,2008-08-24,Redmond,Redmond,WA,1,09:00:00,05:00:00,Michael John Greer,20
7990,2008-08-24,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
7991,2008-08-25,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,George Abercrombie,20
7992,2008-08-25,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
7993,2008-08-25,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
7994,2008-08-25,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
7995,2008-08-25,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
7996,2008-08-25,Redmond,Redmond,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
7997,2008-08-26,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Kelly Steiner,20
7998,2008-08-26,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Alan Frintu,20
7999,2008-08-26,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
8000,2008-08-26,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
8001,2008-08-26,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
8002,2008-08-26,Redmond,Redmond,WA,2,01:00:00,21:00:00,George Abercrombie,20
8003,2008-08-27,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Mihail Kim,20
8004,2008-08-27,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
8005,2008-08-27,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
8006,2008-08-27,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
8007,2008-08-27,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
8008,2008-08-27,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
8009,2008-08-28,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
8010,2008-08-28,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
8011,2008-08-28,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kelly Steiner,20
8012,2008-08-28,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
8013,2008-08-28,Redmond,Redmond,WA,1,09:00:00,05:00:00,No Doctor,20
8014,2008-08-28,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
8015,2008-08-29,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
8016,2008-08-29,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Mihail Kim,20
8017,2008-08-29,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
8018,2008-08-29,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Johnny Kogan,20
8019,2008-08-29,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
8020,2008-08-29,Redmond,Redmond,WA,2,01:00:00,21:00:00,Ben Goldstein,20
8021,2008-08-30,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Mihail Kim,20
8022,2008-08-30,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Johnny Kogan,20
8023,2008-08-30,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
8024,2008-08-30,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
8025,2008-08-30,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
8026,2008-08-30,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
8027,2008-08-31,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
8028,2008-08-31,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
8029,2008-08-31,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Mihail Kim,20
8030,2008-08-31,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,No Doctor,20
8031,2008-08-31,Redmond,Redmond,WA,1,09:00:00,05:00:00,Robert Hodges,20
8032,2008-08-31,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
8033,2008-09-01,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Laura German,20
8034,2008-09-01,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
8035,2008-09-01,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,No Doctor,20
8036,2008-09-01,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Rudolph Ison,20
8037,2008-09-01,Redmond,Redmond,WA,1,09:00:00,05:00:00,Ben Goldstein,20
8038,2008-09-01,Redmond,Redmond,WA,2,01:00:00,21:00:00,Alan Frintu,20
8039,2008-09-02,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
8040,2008-09-02,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
8041,2008-09-02,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
8042,2008-09-02,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
8043,2008-09-02,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
8044,2008-09-02,Redmond,Redmond,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
8045,2008-09-03,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Rudolph Ison,20
8046,2008-09-03,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
8047,2008-09-03,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Johnny Kogan,20
8048,2008-09-03,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
8049,2008-09-03,Redmond,Redmond,WA,1,09:00:00,05:00:00,Johnny Kogan,20
8050,2008-09-03,Redmond,Redmond,WA,2,01:00:00,21:00:00,Robert Hodges,20
8051,2008-09-04,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Alan Frintu,20
8052,2008-09-04,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Laura German,20
8053,2008-09-04,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Ben Goldstein,20
8054,2008-09-04,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
8055,2008-09-04,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kelly Steiner,20
8056,2008-09-04,Redmond,Redmond,WA,2,01:00:00,21:00:00,Rudolph Ison,20
8057,2008-09-05,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
8058,2008-09-05,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Mihail Kim,20
8059,2008-09-05,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
8060,2008-09-05,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,George Abercrombie,20
8061,2008-09-05,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
8062,2008-09-05,Redmond,Redmond,WA,2,01:00:00,21:00:00,Laura German,20
8063,2008-09-06,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
8064,2008-09-06,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Robert Hodges,20
8065,2008-09-06,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
8066,2008-09-06,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
8067,2008-09-06,Redmond,Redmond,WA,1,09:00:00,05:00:00,Elizabeth Berndt,20
8068,2008-09-06,Redmond,Redmond,WA,2,01:00:00,21:00:00,Michael John Greer,20
8069,2008-09-07,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
8070,2008-09-07,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kevin Mitchell,20
8071,2008-09-07,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Rudolph Ison,20
8072,2008-09-07,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Robert Hodges,20
8073,2008-09-07,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
8074,2008-09-07,Redmond,Redmond,WA,2,01:00:00,21:00:00,Robert Hodges,20
8075,2008-09-08,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
8076,2008-09-08,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
8077,2008-09-08,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
8078,2008-09-08,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Michael John Greer,20
8079,2008-09-08,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
8080,2008-09-08,Redmond,Redmond,WA,2,01:00:00,21:00:00,Mihail Kim,20
8081,2008-09-09,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,No Doctor,20
8082,2008-09-09,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Elizabeth Berndt,20
8083,2008-09-09,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
8084,2008-09-09,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Laura German,20
8085,2008-09-09,Redmond,Redmond,WA,1,09:00:00,05:00:00,George Abercrombie,20
8086,2008-09-09,Redmond,Redmond,WA,2,01:00:00,21:00:00,Michael John Greer,20
8087,2008-09-10,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Mihail Kim,20
8088,2008-09-10,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Rudolph Ison,20
8089,2008-09-10,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Laura German,20
8090,2008-09-10,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Ben Goldstein,20
8091,2008-09-10,Redmond,Redmond,WA,1,09:00:00,05:00:00,Rudolph Ison,20
8092,2008-09-10,Redmond,Redmond,WA,2,01:00:00,21:00:00,Johnny Kogan,20
8093,2008-09-11,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Johnny Kogan,20
8094,2008-09-11,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Michael John Greer,20
8095,2008-09-11,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,Michael John Greer,20
8096,2008-09-11,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Kelly Steiner,20
8097,2008-09-11,Redmond,Redmond,WA,1,09:00:00,05:00:00,Laura German,20
8098,2008-09-11,Redmond,Redmond,WA,2,01:00:00,21:00:00,Laura German,20
8099,2008-09-12,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
8100,2008-09-12,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,George Abercrombie,20
8101,2008-09-12,Kirkland,Kirkland,WA,1,09:00:00,05:00:00,George Abercrombie,20
8102,2008-09-12,Kirkland,Kirkland,WA,2,01:00:00,21:00:00,Alan Frintu,20
8103,2008-09-12,Redmond,Redmond,WA,1,09:00:00,05:00:00,Kevin Mitchell,20
8104,2008-09-12,Redmond,Redmond,WA,2,01:00:00,21:00:00,Rudolph Ison,20
8105,2008-09-13,Bellevue,Bellevue,WA,1,09:00:00,05:00:00,Robert Hodges,20
8106,2008-09-13,Bellevue,Bellevue,WA,2,01:00:00,21:00:00,Kelly Steiner,20
